41363.3911132812,26130.1188151042,4
42163.5375976562,40857.3771158854,4
42868.2250976562,27456.943766276,4
43168.5424804688,28975.1647949219,4
43762.8255208333,23230.088297526,4
44158.6466471354,31788.4745279948,4
44095.8333333333,34353.173828125,4
44662.6546223958,35699.9471028646,4
44769.8282877604,23614.394124349,4
44949.5808919271,32417.6818847656,4
45071.3216145833,25068.7418619792,4
45094.4376627604,27199.9633789063,4
47076.3916015625,26063.8753255208,4
47942.1752929688,39513.28125,4
48813.3015950521,28391.0929361979,4
52689.0584309896,44746.5576171875,4
55982.9345703125,32580.3995768229,4
29412.7482096354,28818.613688151,5
31095.741780599,23872.0581054688,5
31664.3432617188,44453.1616210938,5
33390.3849283854,44473.5392252604,5
33848.7630208333,40726.220703125,5
35436.0677083333,39486.9344075521,5
36270.3938802083,44761.0066731771,5
36795.0236002604,39461.4013671875,5
36893.4651692708,42116.8863932292,5
37489.0014648438,22540.8020019531,5
38167.6839192708,41483.1502278646,5
39049.5524088542,41290.0594075521,5
39146.1832682292,39011.2019856771,5
39211.42578125,42228.80859375,5
39205.1472981771,45131.1971028646,5
40438.9322916667,43094.7184244792,5
40736.962890625,48878.3487955729,5
41035.0952148438,44335.302734375,5
41366.2963867188,26129.2338053385,5
41685.8764648438,20382.5032552083,5
42117.2607421875,30700.2909342448,5
42176.5950520833,40860.1847330729,5
42870.1090494792,27509.2549641927,5
43249.9104817708,30904.5878092448,5
43404.1097005208,22302.6428222656,5
43757.0638020833,23219.384765625,5
44171.2443033854,31791.5588378906,5
44652.9215494792,35702.2013346354,5
44764.4246419271,23612.9130045573,5
45342.2241210938,29674.2472330729,5
47098.0631510417,26056.5348307292,5
47539.2537434896,31401.747639974,5
47835.7503255208,30054.502360026,5
48513.4033203125,36952.3722330729,5
48721.6796875,31407.8328450521,5
49062.4593098958,43642.08984375,5
50040.5110677083,24121.2097167969,5
50136.5559895833,41522.8352864583,5
52718.8639322917,44720.0439453125,5
55550.6591796875,19968.2474772135,5
28695.9126790365,34730.5419921875,6
29416.0685221354,28831.8115234375,6
31097.6684570313,23893.3308919271,6
32262.1439615885,23359.1064453125,6
33384.6964518229,44504.9112955729,6
34628.3610026042,42267.6635742188,6
34690.6656901042,43805.7535807292,6
34801.4689127604,32329.8055013021,6
35440.0024414062,39497.1720377604,6
36267.9931640625,44761.7553710938,6
36883.8582356771,42109.3994140625,6
37492.1142578125,22543.7825520833,6
37908.4554036458,32017.0817057292,6
38212.0361328125,41470.3694661458,6
38583.9111328125,43160.8764648438,6
38660.7421875,29085.7971191406,6
39053.1290690104,41295.1578776042,6
39184.033203125,38982.6334635417,6
39225.1302083333,42236.9913736979,6
39913.96484375,36399.9674479167,6
41352.392578125,26114.5202636719,6
42137.9516601562,40893.8924153646,6
42308.8704427083,24088.4012858073,6
42918.1396484375,27552.8401692708,6
42936.9588216146,29361.9201660156,6
43762.2314453125,23207.5826009115,6
44008.9762369792,43138.8468424479,6
44445.1782226562,28079.5552571615,6
44647.2330729167,35699.6175130208,6
44773.5636393229,23619.1548665365,6
44811.9913736979,28916.0380045573,6
45841.1010742188,27495.1822916667,6
47093.3837890625,26055.8024088542,6
47113.6962890625,33904.6203613281,6
47555.7413736979,31398.6267089844,6
47819.53125,30069.9422200521,6
48511.3240559896,36954.5125325521,6
48735.4777018229,31403.7455240885,6
50033.3943684896,24137.1419270833,6
50131.1401367188,41532.1573893229,6
52718.7662760417,44697.6725260417,6
28700.8422851563,34720.9025065104,7
30652.7669270833,28517.3278808594,7
33315.858968099,42760.0341796875,7
34618.1437174479,42253.7109375,7
34683.7931315104,43825.7364908854,7
34948.7019856771,23440.321858724,7
36278.1127929688,44759.9812825521,7
36472.0947265625,30702.3742675781,7
36894.9096679688,42129.3212890625,7
37240.380859375,25281.4860026042,7
37500.4475911458,22523.9562988281,7
37910.7706705729,32059.0413411458,7
38470.7845052083,21341.1682128906,7
38513.1388346354,29032.3588053385,7
38584.4278971354,43153.3447265625,7
40787.3128255208,36186.9832356771,7
41315.2913411458,25260.9639485677,7
42308.2560221354,24048.1119791667,7
43973.6124674479,43151.7456054688,7
44463.7084960938,28048.8891601563,7
44765.5029296875,23625.390625,7
44765.6168619792,28912.1276855469,7
46121.0652669271,46621.9401041667,7
47086.8001302083,26076.2980143229,7
47098.0631510417,33917.9626464844,7
47568.75,31397.9838053385,7
48823.1689453125,37508.447265625,7
50033.251953125,24134.7045898438,7
52726.5218098958,44736.2263997396,7
28616.8111165365,21736.7431640625,8
28715.8081054688,34714.7094726562,8
29219.7591145833,27032.8267415365,8
29422.8271484375,28814.2415364583,8
30646.1161295573,28535.05859375,8
31663.5111490885,44445.6868489583,8
33769.004313151,20784.0169270833,8
34933.203125,23451.4078776042,8
36529.5979817708,30647.8332519531,8
36534.9527994792,37241.8497721354,8
36885.0830078125,42120.1863606771,8
37200.8585611979,25290.0675455729,8
37930.1798502604,32004.1097005208,8
38523.8037109375,29007.5622558594,8
38584.7290039062,43151.3549804688,8
39059.6923828125,41292.8751627604,8
39905.1310221354,47161.0188802083,8
40743.2413736979,25739.8396809896,8
40807.3608398438,43419.2057291667,8
40940.234375,42105.4931640625,8
42806.4493815104,32923.2442220052,8
43768.8557942708,23198.9624023438,8
44004.9560546875,43158.935546875,8
44459.3627929688,28050.498453776,8
44640.6819661458,35715.72265625,8
44753.7475585938,23619.7570800781,8
44976.3875325521,32434.5743815104,8
46110.4125976562,22942.1264648438,8
46529.4759114583,30450.3295898438,8
47105.4036458333,33918.1274414062,8
48857.9223632812,37520.9269205729,8
50027.6977539062,24147.3327636719,8
52729.1910807292,44719.1243489583,8
28605.2205403646,21732.9956054688,9
28734.8978678385,34754.8055013021,9
29207.9772949219,27023.7284342448,9
29401.4689127604,28824.6053059896,9
30461.7513020833,22418.6543782552,9
30694.0714518229,28551.7923990885,9
31667.5903320313,44445.1090494792,9
32310.410563151,23321.4986165365,9
34957.2306315104,23447.4975585938,9
35500.9806315104,28070.8089192708,9
36276.5218098958,44764.0462239583,9
36535.5346679688,30632.5378417969,9
37873.5107421875,44417.1508789062,9
38524.1821289062,29016.748046875,9
39268.6726888021,20193.0704752604,9
39237.3209635417,35381.982421875,9
39920.6095377604,47155.0211588542,9
40816.0074869792,43440.5965169271,9
41162.2802734375,35551.26953125,9
42299.9877929688,26304.8868815104,9
42795.1131184896,32929.3863932292,9
42957.568359375,29383.8134765625,9
43602.9378255208,26104.9275716146,9
43786.8245442708,23213.1632486979,9
44008.8053385417,43147.3429361979,9
44644.7631835938,35707.5032552083,9
44760.4858398438,23606.2805175781,9
46110.2905273438,22922.8739420573,9
46527.5919596354,30448.6775716146,9
47119.1772460938,33935.1481119792,9
48146.9360351562,28625.8361816406,9
48414.5182291667,20015.8671061198,9
48836.8204752604,37493.2169596354,9
50034.9080403646,24140.7958984375,9
50554.2195638021,31657.3547363281,9
52729.0568033854,44706.25,9
29210.4125976563,27011.8123372396,10
30811.2162272135,28557.118733724,10
31668.06640625,44446.3948567708,10
34421.5128580729,43537.8946940104,10
35773.5799153646,41933.2722981771,10
36272.6155598958,44755.8756510417,10
36527.9215494792,30668.2535807292,10
37071.6878255208,39755.5541992188,10
37765.9708658854,44267.8955078125,10
37905.224609375,31979.5064290365,10
38567.6147460938,27650.1993815104,10
39154.4270833333,42200.2848307292,10
39673.7630208333,44504.7892252604,10
39901.7171223958,47150.5940755208,10
40184.9975585938,31023.0244954427,10
40347.5789388021,41071.0693359375,10
40813.0737304688,43417.6472981771,10
41148.2625325521,35568.798828125,10
41729.7566731771,25892.1508789063,10
43275.6510416667,30899.0234375,10
43562.5691731771,26123.0061848958,10
43773.2625325521,23200.8728027344,10
43906.5755208333,28991.5445963542,10
43955.1839192708,43123.5717773438,10
44094.3033854167,27694.6594238281,10
44756.4778645833,23625.6490071615,10
45005.0577799479,32439.7684733073,10
45663.2039388021,26949.9308268229,10
45843.5017903646,32222.6155598958,10
46095.7194010417,22941.367594401,10
46526.708984375,30446.9767252604,10
46526.3305664062,31630.4280598958,10
47139.8600260417,33933.8562011719,10
48148.6043294271,28626.0335286458,10
48404.9560546875,20019.2301432292,10
48820.6176757812,37530.3955078125,10
50029.7973632812,24130.1147460938,10
52134.6598307292,44629.4067382812,10
53440.6941731771,31893.5872395833,10
30838.7715657552,28569.3868001302,11
31673.057047526,44450.6795247396,11
34432.9020182292,43539.1438802083,11
35772.7294921875,41945.0398763021,11
36510.7096354167,30644.6858723958,11
37769.7713216146,44263.4033203125,11
37938.0208333333,31980.2897135417,11
38570.9676106771,27664.7521972656,11
39168.4773763021,42197.9939778646,11
39545.3206380208,26694.1650390625,11
40764.2578125,39429.9031575521,11
40802.2908528646,43434.0209960938,11
40977.3844401042,28296.1344401042,11
41718.0419921875,25880.0211588542,11
42815.2994791667,23768.9025878906,11
44115.283203125,27705.1839192708,11
45341.259765625,29621.4029947917,11
46528.6458333333,31632.6599121094,11
47138.7573242188,33930.800374349,11
50163.7451171875,38163.1469726562,11
51138.6922200521,38878.8533528646,11
52126.611328125,44638.4928385417,11
53456.6121419271,31897.1638997396,11
28990.283203125,30306.4392089844,12
30821.2727864583,28575.8260091146,12
31676.7272949219,44444.8893229167,12
35767.4194335938,41947.2737630208,12
35942.0003255208,36877.6245117188,12
36512.1419270833,30661.1633300781,12
37054.6671549479,39770.0439453125,12
37685.1196289062,44168.2576497396,12
37926.708984375,31999.6602376302,12
38408.1420898438,21281.3313802083,12
38590.9342447917,43138.8671875,12
38629.8950195312,44748.4903971354,12
39479.3212890625,40366.4754231771,12
40844.8933919271,43426.6438802083,12
41162.8743489583,35581.1279296875,12
41542.5944010417,25529.6752929688,12
42816.943359375,23782.8776041667,12
43752.1362304688,23210.361735026,12
44073.2869466146,27949.5808919271,12
44645.0764973958,35704.2277018229,12
44941.3411458333,32435.5143229167,12
45871.5454101562,32288.9343261719,12
46532.7718098958,31632.6171875,12
48035.7991536458,29840.8610026042,12
48469.6858723958,48268.8232421875,12
52132.1085611979,44635.4044596354,12
52787.4064127604,43012.8702799479,12
53477.2013346354,31892.5923665365,12
29023.6348470052,30319.0002441406,13
34294.7509765625,40940.3279622396,13
35785.25390625,41931.1116536458,13
35931.1808268229,36868.9575195312,13
36519.6818033854,30651.8778483073,13
37564.3473307292,36711.669921875,13
37691.6015625,44175.5004882812,13
38559.4889322917,27665.8813476563,13
38610.3271484375,43137.3250325521,13
38626.2044270833,44730.9163411458,13
39580.0048828125,26699.5056152344,13
41492.3502604167,25565.0960286458,13
41747.9044596354,30839.6931966146,13
42839.7989908854,23861.083984375,13
43756.9417317708,23210.1257324219,13
44058.1583658854,27981.4534505208,13
45070.4833984375,25064.0665690104,13
45924.2594401042,32373.3439127604,13
46091.1499023438,22916.9555664062,13
46507.568359375,31648.4985351563,13
48027.1484375,29837.050374349,13
48472.5423177083,48273.5595703125,13
49845.7356770833,34551.3387044271,13
31375.9155273438,29319.9279785156,14
31671.6267903646,44446.8790690104,14
35762.5,41942.4357096354,14
35771.7732747396,44666.7032877604,14
35942.0328776042,36861.5397135417,14
36525.8015950521,30641.298421224,14
36772.9329427083,40166.7765299479,14
37519.5353190104,36724.1617838542,14
37698.2950846354,44172.1354166667,14
37903.9021809896,31989.0563964844,14
38560.3963216146,27658.2194010417,14
38592.2403971354,43169.2138671875,14
38634.9731445312,44753.61328125,14
39176.8961588542,42210.5183919271,14
40996.4029947917,35953.4912109375,14
41394.7794596354,43829.1422526042,14
41726.1637369792,30857.6314290365,14
42820.1171875,23764.6891276042,14
43756.8237304688,23213.1001790365,14
44058.8989257812,27958.359781901,14
44717.7164713542,30371.181233724,14
45927.7018229167,28008.3455403646,14
48030.7495117188,29809.8815917969,14
48456.8766276042,48278.9794921875,14
50043.2006835938,24140.2058919271,14
28402.2644042969,28551.0925292969,15
31381.9173177083,29315.2994791667,15
31464.2801920573,42164.6118164062,15
33397.607421875,44493.2983398438,15
35776.0416666667,41945.7112630208,15
35934.1064453125,36870.9391276042,15
36536.0595703125,30640.6941731771,15
37623.0550130208,43900.5900065104,15
38217.1630859375,40375.1261393229,15
38564.7583007812,27653.358968099,15
38596.4111328125,43203.3528645833,15
39454.0730794271,42079.7322591146,15
40934.6354166667,35992.2200520833,15
41718.3430989583,30842.2200520833,15
42228.8655598958,27730.6844075521,15
42834.2000325521,23781.7606608073,15
43754.6671549479,23214.0177408854,15
44080.6803385417,27921.4396158854,15
45072.8597005208,25070.6583658854,15
45342.9117838542,29692.763264974,15
45929.8095703125,28017.4092610677,15
46867.4438476562,31373.5860188802,15
47105.7088216146,33982.7433268229,15
48456.2622070312,48274.5646158854,15
52431.7179361979,39048.2340494792,15
52502.7913411458,43406.8318684896,15
28916.7765299479,27354.1870117188,16
31381.1177571615,29325.7059733073,16
31437.0808919271,42202.9012044271,16
32961.220296224,28066.8660481771,16
33402.8157552083,44488.5294596354,16
35933.9029947917,36865.1814778646,16
36358.30078125,39596.337890625,16
36520.3735351562,30648.4232584635,16
37599.1455078125,43796.4803059896,16
37924.9064127604,31995.6685384115,16
38580.9285481771,27684.853108724,16
39447.0418294271,42075.390625,16
42306.6162109375,40826.9571940104,16
44924.6134440104,25088.8610839844,16
45930.5094401042,27975.2217610677,16
46871.7000325521,31370.5607096354,16
47106.3842773438,33960.6201171875,16
48583.1136067708,21066.6931152344,16
48469.0266927083,48257.1370442708,16
48840.7877604167,25059.9772135417,16
52421.3500976563,39035.7828776042,16
55520.5078125,19980.1839192708,16
55435.1969401042,26157.3201497396,16
28905.6315104167,27383.5327148438,17
29041.2373860677,30329.8909505208,17
30651.4526367188,28519.1263834635,17
31395.263671875,29324.2818196615,17
32962.8255208333,28067.3604329427,17
33929.9886067708,39567.5455729167,17
34614.3229166667,44146.6389973958,17
35934.9731445312,36864.9291992188,17
36353.7475585938,39626.3061523438,17
36525.8138020833,30643.6808268229,17
37584.3017578125,40238.6555989583,17
37605.1554361979,43801.9490559896,17
37903.5807291667,31994.5190429688,17
38572.0947265625,27665.976969401,17
39448.4008789062,42073.4456380208,17
40744.5393880208,35911.3444010417,17
41722.1476236979,30848.4232584635,17
42308.5611979167,40804.3212890625,17
42358.3292643229,28760.6262207031,17
42393.2902018229,30000.6693522135,17
43580.8308919271,41910.4085286458,17
44925.2482096354,26898.1730143229,17
45070.3002929688,25063.37890625,17
45706.4290364583,30440.565999349,17
46227.4169921875,24248.3805338542,17
46862.9028320312,31319.5739746094,17
47098.7060546875,33991.953531901,17
47221.3338216146,28981.0668945313,17
48463.8916015625,48277.24609375,17
50060.6038411458,24140.468343099,17
52427.6082356771,39041.8172200521,17
53197.2574869792,25322.0947265625,17
55513.7247721354,19956.2418619792,17
55425.5615234375,26152.978515625,17
29017.881266276,30335.888671875,18
33922.8881835938,39560.3068033854,18
34557.1492513021,44485.5387369792,18
35936.3403320312,36874.4873046875,18
36359.5092773438,39621.4477539062,18
36517.5821940104,30636.5010579427,18
36531.2133789062,43928.4138997396,18
37519.8201497396,40215.6941731771,18
37588.623046875,43802.9256184896,18
37927.8686523438,31966.5242513021,18
38452.9581705729,42760.4288736979,18
38620.0887044271,27666.2272135417,18
38657.9182942708,44683.1868489583,18
39441.3655598958,42080.8186848958,18
39906.2825520833,47165.2303059896,18
40748.7874348958,35929.8828125,18
44930.3995768229,26921.6552734375,18
45070.0561523438,25065.175374349,18
45933.6059570312,27985.4797363281,18
46065.6331380208,22874.2350260417,18
46241.2963867188,34670.7071940104,18
47126.6560872396,33962.9414876302,18
47225.4597981771,28969.590250651,18
48463.7247721354,48277.6407877604,18
48579.7892252604,21084.4665527344,18
48827.2989908854,25051.0192871094,18
49516.3452148438,38457.2672526042,18
50075.4191080729,24145.762125651,18
50355.1879882812,31261.973063151,18
53197.5423177083,25317.2831217448,18
55432.3160807292,26176.1657714844,18
29008.8663736979,30302.6529947917,19
30636.6658528646,28534.2610677083,19
30771.3887532552,35974.5930989583,19
33935.2355957031,39569.6451822917,19
34546.4070638021,44533.9965820312,19
35539.990234375,42846.0652669271,19
36506.6202799479,30660.801188151,19
36515.8487955729,43939.697265625,19
36731.5104166667,40135.2742513021,19
37916.650390625,31969.4152832031,19
38150.9928385417,35777.0304361979,19
38446.58203125,42763.9485677083,19
38547.802734375,27613.7654622396,19
38666.259765625,44655.3507486979,19
39454.7973632812,42088.4358723958,19
39912.9760742188,40094.7591145833,19
39960.4248046875,29329.3131510417,19
40339.8071289062,44371.5942382812,19
40993.0582682292,39736.8937174479,19
43231.9702148438,30866.7602539063,19
43537.2314453125,26926.112874349,19
45930.7373046875,27976.8107096354,19
47119.4417317708,25468.6828613281,19
47123.0387369792,34002.0080566406,19
48320.0520833333,35261.4542643229,19
48461.0473632812,48264.8030598958,19
49526.0172526042,38449.7233072917,19
49588.2080078125,30147.8881835938,19
50045.0032552083,24143.5953776042,19
52424.0275065104,39069.6126302083,19
55430.3059895833,26161.8672688802,19
29024.3123372396,30319.8669433594,20
30400.6998697917,30052.9622395833,20
30479.8787434896,22435.4248046875,20
30790.3299967448,35965.1204427083,20
33919.6431477865,39587.9557291667,20
34599.2919921875,44251.2980143229,20
35166.1010742188,34717.0450846354,20
35919.9829101562,36900.5940755208,20
36259.521484375,44829.0161132812,20
36501.6845703125,30648.7101236979,20
36514.7786458333,43928.0395507812,20
36792.3990885417,29101.6825358073,20
36745.2840169271,40128.3406575521,20
37670.5403645833,30271.2829589844,20
38147.8922526042,35793.7215169271,20
38679.7444661458,44661.5152994792,20
39475.2319335938,44109.4645182292,20
39905.0170898438,40079.4677734375,20
40336.4908854167,44380.2652994792,20
41046.3175455729,27873.8403320313,20
42220.8089192708,32358.6608886719,20
42358.7687174479,29910.25390625,20
44968.3959960938,32430.8532714844,20
46913.7084960938,30496.543375651,20
47128.9510091146,33954.3416341146,20
47198.4252929688,24001.9266764323,20
48340.9871419271,35263.2120768229,20
48478.4057617188,48280.2652994792,20
49608.8460286458,30128.2836914063,20
50050.2644856771,24132.9386393229,20
51596.9156901042,38784.912109375,20
55522.5179036458,19971.4436848958,20
55433.4391276042,26166.1478678385,20
55832.0068359375,33706.2296549479,20
30639.2985026042,28525.8605957031,21
30785.4919433594,35967.5537109375,21
31623.8566080729,27055.4260253906,21
34592.0450846354,44186.9954427083,21
35164.4978841146,34760.1684570312,21
36513.5294596354,30643.6665852865,21
36756.1075846354,40168.0216471354,21
36995.2962239583,41325.5167643229,21
37719.0714518229,30274.8860677083,21
37734.6964518229,44191.4998372396,21
37804.6671549479,33560.9924316406,21
38148.2096354167,35825.1912434896,21
39477.7099609375,44104.3050130208,21
39911.4054361979,40084.6313476562,21
40415.8284505208,41735.5509440104,21
40350.5981445312,44390.673828125,21
41040.9586588542,27859.2610677083,21
41767.2444661458,39074.6419270833,21
44204.6549479167,24565.2364095052,21
44644.5475260417,35697.3103841146,21
45189.4938151042,41313.0777994792,21
45568.0704752604,29093.6584472656,21
47140.4378255208,33962.1215820312,21
47804.1748046875,29994.4986979167,21
48353.5359700521,35272.4202473958,21
48472.55859375,48281.2174479167,21
49617.3258463542,30110.7604980469,21
50033.837890625,24120.849609375,21
55429.2195638021,26163.8549804688,21
55823.486328125,33700.4333496094,21
30636.4095052083,28540.1204427083,22
30780.088297526,35966.9189453125,22
31621.718343099,27081.1177571615,22
35739.5629882812,37285.400390625,22
36100.9480794271,33339.7806803385,22
36256.0831705729,44835.2294921875,22
36517.8181966146,30629.3518066406,22
36743.2983398438,40151.4119466146,22
37208.9762369792,37750.0366210938,22
37725.6673177083,44198.6694335938,22
37851.0620117188,33535.595703125,22
38162.3331705729,35794.1772460938,22
39476.8880208333,44098.6694335938,22
39890.8854166667,38381.7993164062,22
39936.2019856771,40101.1678059896,22
41028.2307942708,27870.839436849,22
41218.3430989583,35747.5748697917,22
43535.4248046875,26925.596110026,22
44207.7433268229,24576.8493652344,22
44645.361328125,35717.7164713542,22
45561.1287434896,29082.4462890625,22
46889.5914713542,27123.5473632813,22
47128.8248697917,33949.7416178385,22
47785.2986653646,30001.2613932292,22
48352.783203125,35259.1471354167,22
55387.4552408854,32338.5396321615,22
55830.5013020833,33669.1202799479,22
29598.3947753906,38853.271484375,23
30468.5709635417,22393.8151041667,23
30779.9641927083,35963.3911132812,23
31626.8961588542,27049.4364420573,23
31971.9970703125,35331.1319986979,23
34831.5673828125,44026.4038085938,23
35743.1518554688,37287.5447591146,23
36088.1795247396,33314.4205729167,23
36520.5607096354,30650.4211425781,23
37685.4410807292,30309.7330729167,23
38151.4444986979,35800.5655924479,23
39177.0874023438,38968.8883463542,23
39150.9928385417,42199.3448893229,23
39482.5032552083,44096.6145833333,23
42397.5341796875,29927.1993001302,23
44207.6456705729,24578.4098307292,23
44643.603515625,35699.4140625,23
45555.5297851562,29073.4781901042,23
47128.5319010417,33973.7182617188,23
49607.5032552083,30120.4040527344,23
49628.9916992188,48504.5003255208,23
55380.6070963542,32325.205485026,23
28706.9742838542,34768.9900716146,24
30472.4385579427,22426.5116373698,24
30656.3110351563,28531.0201009115,24
30784.5174153646,35981.9946289062,24
31642.9606119792,27056.1543782552,24
35670.3776041667,31446.7915852865,24
35717.3583984375,37287.0279947917,24
36113.3992513021,33350.4536946615,24
36286.4827473958,39576.1800130208,24
36383.9803059896,40786.5641276042,24
36516.6544596354,30647.265625,24
37391.3004557292,44370.1700846354,24
38149.7273763021,35818.408203125,24
38418.6482747396,43821.5169270833,24
39190.1204427083,38955.4606119792,24
40618.2373046875,43215.5151367188,24
41611.1083984375,25128.2958984375,24
42049.5524088542,26314.6057128906,24
42376.7293294271,29933.8745117188,24
42573.1486002604,28814.7440592448,24
44211.1409505208,24592.9423014323,24
44654.3050130208,35690.2669270833,24
45663.0126953125,26178.2206217448,24
45566.0563151042,29105.4565429688,24
47127.3274739583,33992.4601236979,24
47800.6510416667,30376.259358724,24
48493.5791015625,48280.9733072917,24
49600.9684244792,30114.7664388021,24
28678.9428710938,34725.7486979167,25
28639.7705078125,40187.0361328125,25
30460.7360839844,22443.0196126302,25
30625.1892089844,28551.46484375,25
35652.9703776042,31463.57421875,25
36078.6051432292,33324.0417480469,25
36294.4417317708,39587.0320638021,25
36527.7750651042,30644.189453125,25
37395.2392578125,44400.341796875,25
37616.0685221354,39540.4541015625,25
37799.4750976562,33542.1691894531,25
38146.8831380208,35820.0642903646,25
38483.5205078125,31716.4286295573,25
40610.5509440104,43224.3448893229,25
40609.4930013021,48487.3087565104,25
41615.8365885417,25126.3895670573,25
42047.2045898438,26312.8967285156,25
42559.5296223958,28853.9591471354,25
42535.83984375,32202.3457845052,25
43590.2669270833,43633.4635416667,25
43680.1879882812,26205.9387207031,25
44647.607421875,35683.4594726562,25
44872.3022460938,32451.767985026,25
45659.6394856771,26206.6467285156,25
45555.7047526042,29083.9701334635,25
47141.6097005208,34005.3100585938,25
47306.640625,42615.91796875,25
47639.7989908854,40917.9443359375,25
48490.6534830729,48292.9117838542,25
50033.0932617188,24133.6649576823,25
28636.2080891927,40179.4270833333,26
31620.3084309896,27069.4905598958,26
35710.9171549479,41983.8989257812,26
36058.2275390625,33367.8995768229,26
36524.3937174479,30644.3868001302,26
36655.3914388021,44684.1796875,26
37169.7713216146,36373.7263997396,26
38152.9215494792,35825.6225585938,26
38469.873046875,31694.4112141927,26
38638.232421875,44734.375,26
39165.8284505208,38932.5154622396,26
40563.232421875,43215.2628580729,26
41613.0493164062,25132.5073242188,26
41753.4301757812,39078.8330078125,26
42487.5732421875,32188.9668782552,26
43694.7713216146,26213.3829752604,26
44663.6555989583,35695.3572591146,26
45656.1442057292,26197.2513834635,26
45546.9278971354,29089.7542317708,26
46227.1443684896,26933.2926432292,26
47147.0174153646,34008.9701334635,26
47611.5885416667,40924.8901367188,26
48480.5786132812,48274.0071614583,26
48616.4510091146,25243.662516276,26
50048.1689453125,24140.7755533854,26
53997.4527994792,44529.5369466146,26
28649.0681966146,40175.8422851562,27
29783.88671875,32241.4347330729,27
31297.0397949219,24387.3840332031,27
31945.0764973958,35310.5834960938,27
32271.7061360677,23360.4532877604,27
34627.2379557292,44127.2013346354,27
35715.185546875,41981.5836588542,27
36078.0232747396,33342.9911295573,27
36768.0419921875,40172.607421875,27
37176.1149088542,36383.203125,27
